bench-name,core-freq,memory-freq,problem-size,local-size,num-iters,kernel-time-mean,kernel-time-stddev,kerne-time-min,kernel-time-max,run-time-mean,run-time-stddev,run-time-min,run-time-max,kernel-energy-mean,kernel-energy-stddev,kernel-energy-max,kernel-energy-min
OptimizedVectorAddition_fp32_sg16,0,0,3072,512,100000,0.004676,0.000008,,,0.004765,0.000016,0.004750,,0.415991,0.045461,0.454590,0.363526
OptimizedVectorAddition_int32_sg32,0,0,3072,512,100000,0.005199,0.000044,,,0.005311,0.000061,0.005251,,0.475781,0.039722,0.543518,0.442322
OptimizedVectorAddition_int64_sg32,0,0,3072,512,100000,0.006870,0.000172,,,0.006967,0.000168,0.006839,,0.636841,0.006615,0.644958,0.627930
OptimizedVectorAddition_fp32_sg32,0,0,3072,512,100000,0.005150,0.000023,,,0.005244,0.000035,0.005195,,0.458447,0.013611,0.475586,0.444092
OptimizedVectorAddition_int32_sg8,0,0,3072,256,100000,0.004172,0.000000,,,0.004264,0.000022,0.004247,,0.385449,0.011774,0.402404,0.369263
OptimizedVectorAddition_int64_sg8,0,0,3072,256,100000,0.004724,0.000010,,,0.004811,0.000015,0.004796,,0.491089,0.009243,0.504211,0.482361
OptimizedVectorAddition_fp32_sg8,0,0,3072,256,100000,0.004157,0.000024,,,0.004257,0.000026,0.004217,,0.423230,0.047618,0.484008,0.381104
OptimizedVectorAddition_int32_sg16,0,0,3072,256,100000,0.004746,0.000008,,,0.004837,0.000014,0.004823,,0.415247,0.056834,0.482910,0.365357
OptimizedVectorAddition_int64_sg16,0,0,3072,256,100000,0.005731,0.000049,,,0.005830,0.000056,0.005755,,0.552515,0.048450,0.586548,0.466918
OptimizedVectorAddition_fp32_sg16,0,0,3072,256,100000,0.004662,0.000029,,,0.004749,0.000024,0.004713,,0.427161,0.050441,0.471131,0.361878
OptimizedVectorAddition_int32_sg32,0,0,3072,256,100000,0.005132,0.000042,,,0.005236,0.000071,0.005167,,0.472009,0.035739,0.533387,0.446045
OptimizedVectorAddition_int64_sg32,0,0,3072,256,100000,0.006808,0.000050,,,0.006933,0.000055,0.006865,,0.645276,0.012578,0.664123,0.630493
OptimizedVectorAddition_fp32_sg32,0,0,3072,256,100000,0.005082,0.000020,,,0.005181,0.000036,0.005135,,0.468274,0.032225,0.523620,0.438904
OptimizedVectorAddition_int32_sg8,0,0,3072,128,100000,0.004075,0.000018,,,0.004169,0.000038,0.004129,,0.378308,0.012592,0.400086,0.370118
OptimizedVectorAddition_int64_sg8,0,0,3072,128,100000,0.005172,0.000000,,,0.005268,0.000023,0.005248,,0.502588,0.040314,0.573608,0.478211
OptimizedVectorAddition_fp32_sg8,0,0,3072,128,100000,0.004008,0.000006,,,0.004109,0.000014,0.004095,,0.401379,0.038373,0.468567,0.374573
OptimizedVectorAddition_int32_sg16,0,0,3072,128,100000,0.004639,0.000045,,,0.004735,0.000041,0.004687,,0.458740,0.009907,0.468200,0.442688
OptimizedVectorAddition_int64_sg16,0,0,3072,128,100000,0.005696,0.000012,,,0.005802,0.000024,0.005763,,0.548840,0.040984,0.568725,0.475586
OptimizedVectorAddition_fp32_sg16,0,0,3072,128,100000,0.004555,0.000074,,,0.004654,0.000063,0.004591,,0.420386,0.046016,0.468140,0.365906
OptimizedVectorAddition_int32_sg32,0,0,3072,128,100000,0.005059,0.000018,,,0.005172,0.000045,0.005132,,0.470215,0.006426,0.477540,0.462525
OptimizedVectorAddition_int64_sg32,0,0,3072,128,100000,0.006752,0.000034,,,0.006871,0.000042,0.006829,,0.606360,0.051377,0.658814,0.544556
OptimizedVectorAddition_fp32_sg32,0,0,3072,128,100000,0.005014,0.000019,,,0.005110,0.000031,0.005085,,0.436792,0.038522,0.465942,0.370179
OptimizedVectorAddition_int32_sg8,0,0,3072,1024,100000,0.005453,0.000001,,,0.005551,0.000025,0.005529,,0.479810,0.045088,0.559815,0.452149
OptimizedVectorAddition_int64_sg8,0,0,3072,1024,100000,0.007511,0.000041,,,0.007624,0.000031,0.007582,,0.705139,0.037809,0.736450,0.663391
OptimizedVectorAddition_fp32_sg8,0,0,3072,1024,100000,0.005366,0.000038,,,0.005471,0.000026,0.005446,,0.482214,0.046460,0.563599,0.450073
OptimizedVectorAddition_int32_sg16,0,0,3072,1024,100000,0.005490,0.000032,,,0.005594,0.000052,0.005522,,0.475000,0.038857,0.544067,0.453063
OptimizedVectorAddition_int64_sg16,0,0,3072,1024,100000,0.006327,0.000032,,,0.006453,0.000036,0.006423,,0.571558,0.034187,0.632263,0.552246
OptimizedVectorAddition_fp32_sg16,0,0,3072,1024,100000,0.005412,0.000024,,,0.005516,0.000038,0.005470,,0.457385,0.009607,0.471435,0.445557
OptimizedVectorAddition_int32_sg32,0,0,3072,1024,100000,0.005261,0.000003,,,0.005366,0.000022,0.005345,,0.476331,0.039228,0.546143,0.453858
OptimizedVectorAddition_int64_sg32,0,0,3072,1024,100000,0.007076,0.000019,,,0.007177,0.000025,0.007145,,0.654321,0.040895,0.726258,0.628295
OptimizedVectorAddition_fp32_sg32,0,0,3072,1024,100000,0.005141,0.000002,,,0.005238,0.000021,0.005217,,0.472473,0.041388,0.542358,0.441284
OptimizedVectorAddition_int32_sg8,0,0,3072,256,100000,0.004176,0.000009,,,0.004268,0.000033,0.004245,,0.411487,0.048495,0.468445,0.368591
OptimizedVectorAddition_int64_sg8,0,0,3072,256,100000,0.004768,0.000052,,,0.004864,0.000045,0.004800,,0.434973,0.046537,0.489258,0.399414
OptimizedVectorAddition_fp32_sg8,0,0,3072,256,100000,0.004150,0.000026,,,0.004239,0.000036,0.004204,,0.399267,0.070525,0.473205,0.300171
OptimizedVectorAddition_int32_sg16,0,0,3072,256,100000,0.004699,0.000010,,,0.004780,0.000010,0.004764,,0.422034,0.049816,0.463928,0.361816
OptimizedVectorAddition_int64_sg16,0,0,3072,256,100000,0.005731,0.000036,,,0.005823,0.000018,0.005798,,0.508606,0.050583,0.570007,0.464356
OptimizedVectorAddition_fp32_sg16,0,0,3072,256,100000,0.004660,0.000022,,,0.004746,0.000026,0.004709,,0.407690,0.047101,0.469238,0.368347
OptimizedVectorAddition_int32_sg32,0,0,3072,256,100000,0.005148,0.000037,,,0.005245,0.000053,0.005170,,0.474658,0.041208,0.547364,0.447632
OptimizedVectorAddition_int64_sg32,0,0,3072,256,100000,0.006813,0.000053,,,0.006906,0.000043,0.006846,,0.646253,0.011849,0.661438,0.629883
OptimizedVectorAddition_fp32_sg32,0,0,3072,256,100000,0.005090,0.000002,,,0.005182,0.000029,0.005164,,0.464441,0.010636,0.476563,0.451049
OptimizedVectorAddition_int32_sg8,0,0,3072,256,100000,0.004172,0.000000,,,0.004256,0.000018,0.004242,,0.399036,0.043106,0.473999,0.370300
OptimizedVectorAddition_int64_sg8,0,0,3072,256,100000,0.004758,0.000032,,,0.004850,0.000044,0.004796,,0.485291,0.006307,0.493957,0.477478
OptimizedVectorAddition_fp32_sg8,0,0,3072,256,100000,0.004156,0.000023,,,0.004241,0.000017,0.004220,,0.397790,0.039290,0.466736,0.368713
OptimizedVectorAddition_int32_sg16,0,0,3072,256,100000,0.004707,0.000000,,,0.004795,0.000011,0.004782,,0.438989,0.042668,0.475952,0.367431
OptimizedVectorAddition_int64_sg16,0,0,3072,256,100000,0.005694,0.000032,,,0.005788,0.000051,0.005750,,0.546546,0.036162,0.568542,0.482178
OptimizedVectorAddition_fp32_sg16,0,0,3072,256,100000,0.004641,0.000018,,,0.004722,0.000015,0.004710,,0.426379,0.049285,0.474731,0.366150
OptimizedVectorAddition_int32_sg32,0,0,3072,256,100000,0.005132,0.000030,,,0.005223,0.000042,0.005166,,0.480200,0.028779,0.531311,0.464172
OptimizedVectorAddition_int64_sg32,0,0,3072,256,100000,0.006815,0.000044,,,0.006922,0.000059,0.006839,,0.649292,0.010644,0.662048,0.634400
OptimizedVectorAddition_fp32_sg32,0,0,3072,256,100000,0.005083,0.000020,,,0.005166,0.000009,0.005152,,0.459827,0.005973,0.467102,0.451355
OptimizedVectorAddition_int32_sg8,0,0,3072,128,100000,0.004075,0.000020,,,0.004170,0.000019,0.004150,,0.379443,0.015832,0.392456,0.357971
OptimizedVectorAddition_int64_sg8,0,0,3072,128,100000,0.005172,0.000000,,,0.005271,0.000012,0.005251,,0.503076,0.038404,0.570679,0.477173
OptimizedVectorAddition_fp32_sg8,0,0,3072,128,100000,0.004022,0.000023,,,0.004113,0.000032,0.004084,,0.396057,0.003463,0.399963,0.390991
OptimizedVectorAddition_int32_sg16,0,0,3072,128,100000,0.004631,0.000042,,,0.004720,0.000054,0.004666,,0.438062,0.043478,0.463440,0.360657
OptimizedVectorAddition_int64_sg16,0,0,3072,128,100000,0.005698,0.000008,,,0.005793,0.000011,0.005782,,0.532349,0.048075,0.576721,0.474610
OptimizedVectorAddition_fp32_sg16,0,0,3072,128,100000,0.004550,0.000046,,,0.004629,0.000049,0.004576,,0.441186,0.043444,0.475341,0.367005
OptimizedVectorAddition_int32_sg32,0,0,3072,128,100000,0.005067,0.000021,,,0.005158,0.000029,0.005127,,0.456104,0.007567,0.464234,0.448243
OptimizedVectorAddition_int64_sg32,0,0,3072,128,100000,0.006746,0.000018,,,0.006857,0.000041,0.006821,,0.652344,0.006223,0.659118,0.644958
OptimizedVectorAddition_fp32_sg32,0,0,3072,128,100000,0.005027,0.000041,,,0.005117,0.000037,0.005082,,0.462182,0.004930,0.469665,0.456116
OptimizedVectorAddition_int32_sg8,0,0,3072,64,100000,0.004078,0.000018,,,0.004178,0.000031,0.004136,,0.412598,0.040274,0.464295,0.377258
OptimizedVectorAddition_int64_sg8,0,0,3072,64,100000,0.005172,0.000000,,,0.005266,0.000015,0.005253,,0.474146,0.014381,0.498413,0.462952
OptimizedVectorAddition_fp32_sg8,0,0,3072,64,100000,0.004014,0.000019,,,0.004107,0.000026,0.004086,,0.365112,0.036410,0.390625,0.301514
OptimizedVectorAddition_int32_sg16,0,0,3072,64,100000,0.004625,0.000065,,,0.004722,0.000068,0.004647,,0.407556,0.051118,0.468079,0.362610
OptimizedVectorAddition_int64_sg16,0,0,3072,64,100000,0.005726,0.000004,,,0.005833,0.000022,0.005806,,0.556396,0.010230,0.570190,0.548401
OptimizedVectorAddition_fp32_sg16,0,0,3072,64,100000,0.004505,0.000000,,,0.004600,0.000024,0.004577,,0.402368,0.050691,0.474732,0.361206
OptimizedVectorAddition_int32_sg32,0,0,3072,64,100000,0.005156,0.000037,,,0.005261,0.000032,0.005219,,0.463293,0.045990,0.542847,0.427734
OptimizedVectorAddition_int64_sg32,0,0,3072,64,100000,0.006741,0.000032,,,0.006900,0.000053,0.006835,,0.597778,0.051089,0.643188,0.536438
OptimizedVectorAddition_fp32_sg32,0,0,3072,64,100000,0.005189,0.000038,,,0.005296,0.000051,0.005251,,0.464441,0.042594,0.539062,0.434509
OptimizedVectorAddition_int32_sg8,0,0,3072,64,100000,0.004064,0.000023,,,0.004160,0.000043,0.004123,,0.370191,0.006222,0.379761,0.363830
OptimizedVectorAddition_int64_sg8,0,0,3072,64,100000,0.005172,0.000000,,,0.005265,0.000012,0.005249,,0.497534,0.042889,0.570007,0.463501
OptimizedVectorAddition_fp32_sg8,0,0,3072,64,100000,0.004047,0.000030,,,0.004138,0.000024,0.004103,,0.379932,0.012422,0.394470,0.363953
OptimizedVectorAddition_int32_sg16,0,0,3072,64,100000,0.004589,0.000077,,,0.004681,0.000089,0.004583,,0.397888,0.045870,0.456848,0.362610
OptimizedVectorAddition_int64_sg16,0,0,3072,64,100000,0.005726,0.000007,,,0.005835,0.000023,0.005813,,0.542175,0.033997,0.560364,0.481567
OptimizedVectorAddition_fp32_sg16,0,0,3072,64,100000,0.004505,0.000000,,,0.004598,0.000014,0.004584,,0.377795,0.046760,0.460693,0.346374
OptimizedVectorAddition_int32_sg32,0,0,3072,64,100000,0.005156,0.000011,,,0.005251,0.000018,0.005229,,0.476892,0.040722,0.548706,0.449646
OptimizedVectorAddition_int64_sg32,0,0,3072,64,100000,0.006765,0.000064,,,0.006868,0.000061,0.006806,,0.646118,0.009140,0.660522,0.637940
OptimizedVectorAddition_fp32_sg32,0,0,3072,64,100000,0.005129,0.000040,,,0.005229,0.000036,0.005180,,0.470630,0.038969,0.539795,0.450195
OptimizedVectorAddition_int32_sg8,0,0,3072,128,100000,0.004084,0.000009,,,0.004170,0.000020,0.004149,,0.373962,0.008112,0.378663,0.359497
OptimizedVectorAddition_int64_sg8,0,0,3072,128,100000,0.005172,0.000000,,,0.005265,0.000019,0.005250,,0.493164,0.008446,0.507019,0.485413
OptimizedVectorAddition_fp32_sg8,0,0,3072,128,100000,0.004039,0.000018,,,0.004146,0.000016,0.004128,,0.388538,0.060733,0.470337,0.299378
OptimizedVectorAddition_int32_sg16,0,0,3072,128,100000,0.004659,0.000030,,,0.004761,0.000011,0.004751,,0.417444,0.045975,0.461975,0.361634
OptimizedVectorAddition_int64_sg16,0,0,3072,128,100000,0.005703,0.000012,,,0.005812,0.000023,0.005793,,0.559033,0.004752,0.564148,0.551758
OptimizedVectorAddition_fp32_sg16,0,0,3072,128,100000,0.004547,0.000041,,,0.004644,0.000057,0.004580,,0.446094,0.042643,0.470703,0.370300
OptimizedVectorAddition_int32_sg32,0,0,3072,128,100000,0.005092,0.000027,,,0.005181,0.000039,0.005130,,0.457764,0.011084,0.473389,0.443726
OptimizedVectorAddition_int64_sg32,0,0,3072,128,100000,0.006744,0.000017,,,0.006843,0.000031,0.006806,,0.640381,0.004121,0.645630,0.634338
OptimizedVectorAddition_fp32_sg32,0,0,3072,128,100000,0.005014,0.000019,,,0.005104,0.000030,0.005082,,0.461890,0.011194,0.474182,0.451355
OptimizedVectorAddition_int32_sg8,0,0,3072,512,100000,0.004181,0.000018,,,0.004305,0.000031,0.004278,,0.400354,0.043515,0.477234,0.373169
OptimizedVectorAddition_int64_sg8,0,0,3072,512,100000,0.005057,0.000001,,,0.005216,0.000046,0.005180,,0.482605,0.004406,0.488525,0.477722
OptimizedVectorAddition_fp32_sg8,0,0,3072,512,100000,0.004166,0.000019,,,0.004304,0.000042,0.004245,,0.378675,0.006006,0.388733,0.373535
OptimizedVectorAddition_int32_sg16,0,0,3072,512,100000,0.004819,0.000060,,,0.004938,0.000028,0.004900,,0.439722,0.044009,0.462646,0.361267
OptimizedVectorAddition_int64_sg16,0,0,3072,512,100000,0.005755,0.000058,,,0.005887,0.000068,0.005805,,0.522241,0.048280,0.560058,0.465393
OptimizedVectorAddition_fp32_sg16,0,0,3072,512,100000,0.004694,0.000036,,,0.004807,0.000061,0.004772,,0.402124,0.049022,0.457276,0.360840
OptimizedVectorAddition_int32_sg32,0,0,3072,512,100000,0.005172,0.000000,,,0.005300,0.000019,0.005279,,0.491967,0.045968,0.548706,0.451293
OptimizedVectorAddition_int64_sg32,0,0,3072,512,100000,0.006915,0.000085,,,0.007073,0.000091,0.007001,,0.646777,0.014970,0.668213,0.632263
OptimizedVectorAddition_fp32_sg32,0,0,3072,512,100000,0.005156,0.000025,,,0.005272,0.000045,0.005214,,0.463269,0.009601,0.473999,0.453430
OptimizedVectorAddition_int32_sg8,0,0,3072,512,100000,0.004196,0.000035,,,0.004324,0.000047,0.004286,,0.395544,0.036902,0.457519,0.364869
OptimizedVectorAddition_int64_sg8,0,0,3072,512,100000,0.005056,0.000003,,,0.005186,0.000017,0.005164,,0.482324,0.012486,0.495788,0.464050
OptimizedVectorAddition_fp32_sg8,0,0,3072,512,100000,0.004179,0.000031,,,0.004290,0.000039,0.004245,,0.386719,0.010003,0.400452,0.375061
OptimizedVectorAddition_int32_sg16,0,0,3072,512,100000,0.004797,0.000067,,,0.004911,0.000075,0.004797,,0.435791,0.032357,0.464294,0.380066
OptimizedVectorAddition_int64_sg16,0,0,3072,512,100000,0.005759,0.000053,,,0.005882,0.000048,0.005810,,0.508862,0.048591,0.564697,0.460998
OptimizedVectorAddition_fp32_sg16,0,0,3072,512,100000,0.004739,0.000070,,,0.004841,0.000077,0.004762,,0.425769,0.043212,0.462159,0.370300
OptimizedVectorAddition_int32_sg32,0,0,3072,512,100000,0.005172,0.000000,,,0.005285,0.000019,0.005263,,0.455249,0.012266,0.473571,0.442383
OptimizedVectorAddition_int64_sg32,0,0,3072,512,100000,0.006962,0.000206,,,0.007123,0.000196,0.006956,,0.663916,0.042684,0.740173,0.642395
OptimizedVectorAddition_fp32_sg32,0,0,3072,512,100000,0.005144,0.000029,,,0.005282,0.000053,0.005216,,0.478345,0.036210,0.542969,0.460022
OptimizedVectorAddition_int32_sg8,0,0,3072,128,100000,0.004065,0.000018,,,0.004163,0.000039,0.004124,,0.373499,0.010467,0.388306,0.361206
OptimizedVectorAddition_int64_sg8,0,0,3072,128,100000,0.005172,0.000000,,,0.005269,0.000018,0.005250,,0.502185,0.038980,0.570435,0.477112
OptimizedVectorAddition_fp32_sg8,0,0,3072,128,100000,0.004014,0.000019,,,0.004110,0.000026,0.004086,,0.382007,0.063690,0.468140,0.293518
OptimizedVectorAddition_int32_sg16,0,0,3072,128,100000,0.004658,0.000032,,,0.004751,0.000033,0.004695,,0.425000,0.042630,0.462708,0.376282
OptimizedVectorAddition_int64_sg16,0,0,3072,128,100000,0.005697,0.000013,,,0.005792,0.000031,0.005769,,0.566504,0.008434,0.575500,0.555909
OptimizedVectorAddition_fp32_sg16,0,0,3072,128,100000,0.004554,0.000069,,,0.004648,0.000063,0.004583,,0.392114,0.037811,0.457886,0.368408
OptimizedVectorAddition_int32_sg32,0,0,3072,128,100000,0.005068,0.000030,,,0.005179,0.000046,0.005132,,0.480944,0.047088,0.563537,0.445495
OptimizedVectorAddition_int64_sg32,0,0,3072,128,100000,0.006741,0.000013,,,0.006860,0.000014,0.006838,,0.604797,0.044058,0.647644,0.555664
OptimizedVectorAddition_fp32_sg32,0,0,3072,128,100000,0.005031,0.000037,,,0.005136,0.000051,0.005084,,0.460852,0.005081,0.467957,0.455200
OptimizedVectorAddition_int32_sg8,0,0,3072,64,100000,0.004072,0.000023,,,0.004162,0.000028,0.004121,,0.368701,0.012598,0.377624,0.346558
OptimizedVectorAddition_int64_sg8,0,0,3072,64,100000,0.005172,0.000000,,,0.005260,0.000010,0.005245,,0.490564,0.037084,0.556580,0.468933
OptimizedVectorAddition_fp32_sg8,0,0,3072,64,100000,0.004020,0.000017,,,0.004109,0.000023,0.004084,,0.378174,0.008691,0.389831,0.368957
OptimizedVectorAddition_int32_sg16,0,0,3072,64,100000,0.004572,0.000070,,,0.004667,0.000070,0.004596,,0.417908,0.047771,0.454285,0.364990
OptimizedVectorAddition_int64_sg16,0,0,3072,64,100000,0.005726,0.000004,,,0.005835,0.000030,0.005807,,0.559033,0.007247,0.566590,0.547607
OptimizedVectorAddition_fp32_sg16,0,0,3072,64,100000,0.004514,0.000012,,,0.004613,0.000028,0.004583,,0.397974,0.047773,0.459961,0.356873
OptimizedVectorAddition_int32_sg32,0,0,3072,64,100000,0.005183,0.000025,,,0.005295,0.000025,0.005277,,0.483276,0.047661,0.539856,0.448181
OptimizedVectorAddition_int64_sg32,0,0,3072,64,100000,0.006737,0.000014,,,0.006837,0.000022,0.006806,,0.634876,0.008619,0.645874,0.623291
OptimizedVectorAddition_fp32_sg32,0,0,3072,64,100000,0.005131,0.000039,,,0.005238,0.000042,0.005181,,0.451379,0.013545,0.462036,0.430359
OptimizedVectorAddition_int32_sg8,0,0,3072,64,100000,0.004072,0.000023,,,0.004159,0.000036,0.004122,,0.382251,0.010533,0.394958,0.368103
OptimizedVectorAddition_int64_sg8,0,0,3072,64,100000,0.005164,0.000019,,,0.005246,0.000022,0.005209,,0.502393,0.036145,0.565491,0.474304
OptimizedVectorAddition_fp32_sg8,0,0,3072,64,100000,0.004030,0.000023,,,0.004138,0.000016,0.004122,,0.393811,0.041655,0.464599,0.367126
OptimizedVectorAddition_int32_sg16,0,0,3072,64,100000,0.004563,0.000065,,,0.004649,0.000064,0.004582,,0.419580,0.047676,0.458252,0.364990
OptimizedVectorAddition_int64_sg16,0,0,3072,64,100000,0.005722,0.000004,,,0.005822,0.000020,0.005799,,0.546680,0.043678,0.570801,0.468994
OptimizedVectorAddition_fp32_sg16,0,0,3072,64,100000,0.004522,0.000037,,,0.004611,0.000036,0.004581,,0.386401,0.041191,0.459595,0.362671
OptimizedVectorAddition_int32_sg32,0,0,3072,64,100000,0.005168,0.000009,,,0.005253,0.000004,0.005247,,0.474963,0.043177,0.550781,0.444641
OptimizedVectorAddition_int64_sg32,0,0,3072,64,100000,0.006771,0.000058,,,0.006891,0.000055,0.006821,,0.577502,0.034572,0.638977,0.556763
OptimizedVectorAddition_fp32_sg32,0,0,3072,64,100000,0.005132,0.000025,,,0.005225,0.000030,0.005195,,0.469788,0.038269,0.536804,0.446045
OptimizedVectorAddition_int32_sg8,0,0,3072,512,100000,0.004206,0.000035,,,0.004350,0.000043,0.004295,,0.413196,0.046379,0.464966,0.364868
OptimizedVectorAddition_int64_sg8,0,0,3072,512,100000,0.005057,0.000002,,,0.005208,0.000020,0.005183,,0.502673,0.040166,0.569580,0.470703
OptimizedVectorAddition_fp32_sg8,0,0,3072,512,100000,0.004175,0.000034,,,0.004309,0.000039,0.004244,,0.392029,0.036618,0.456116,0.366455
OptimizedVectorAddition_int32_sg16,0,0,3072,512,100000,0.004734,0.000069,,,0.004863,0.000081,0.004786,,0.443335,0.033220,0.466248,0.385071
OptimizedVectorAddition_int64_sg16,0,0,3072,512,100000,0.005739,0.000063,,,0.005883,0.000066,0.005799,,0.556726,0.007776,0.569152,0.549073
OptimizedVectorAddition_fp32_sg16,0,0,3072,512,100000,0.004672,0.000000,,,0.004796,0.000048,0.004765,,0.439185,0.032049,0.465698,0.383789
OptimizedVectorAddition_int32_sg32,0,0,3072,512,100000,0.005193,0.000036,,,0.005328,0.000057,0.005276,,0.472718,0.037193,0.534851,0.436829
OptimizedVectorAddition_int64_sg32,0,0,3072,512,100000,0.006934,0.000101,,,0.007094,0.000099,0.006963,,0.630395,0.035921,0.653015,0.567199
OptimizedVectorAddition_fp32_sg32,0,0,3072,512,100000,0.005147,0.000023,,,0.005269,0.000041,0.005238,,0.471118,0.042510,0.545593,0.441528
OptimizedVectorAddition_int32_sg8,0,0,3072,512,100000,0.004188,0.000025,,,0.004306,0.000028,0.004277,,0.381677,0.018755,0.402344,0.352600
OptimizedVectorAddition_int64_sg8,0,0,3072,512,100000,0.005057,0.000004,,,0.005185,0.000011,0.005174,,0.500562,0.036100,0.564392,0.480591
OptimizedVectorAddition_fp32_sg8,0,0,3072,512,100000,0.004172,0.000006,,,0.004312,0.000025,0.004286,,0.398242,0.040313,0.469604,0.370666
OptimizedVectorAddition_int32_sg16,0,0,3072,512,100000,0.004706,0.000074,,,0.004817,0.000076,0.004765,,0.419238,0.043340,0.459168,0.369262
OptimizedVectorAddition_int64_sg16,0,0,3072,512,100000,0.005771,0.000043,,,0.005895,0.000048,0.005813,,0.509875,0.058872,0.582032,0.464660
OptimizedVectorAddition_fp32_sg16,0,0,3072,512,100000,0.004672,0.000000,,,0.004778,0.000019,0.004760,,0.428858,0.047943,0.472718,0.371948
OptimizedVectorAddition_int32_sg32,0,0,3072,512,100000,0.005172,0.000000,,,0.005313,0.000014,0.005294,,0.474878,0.034007,0.535035,0.454529
OptimizedVectorAddition_int64_sg32,0,0,3072,512,100000,0.006843,0.000049,,,0.006987,0.000061,0.006894,,0.626978,0.040141,0.651062,0.555786
OptimizedVectorAddition_fp32_sg32,0,0,3072,512,100000,0.005128,0.000006,,,0.005260,0.000018,0.005246,,0.478467,0.036093,0.542114,0.452942
OptimizedVectorAddition_int32_sg8,0,0,3072,512,100000,0.004188,0.000017,,,0.004283,0.000033,0.004245,,0.397046,0.037688,0.461547,0.372376
OptimizedVectorAddition_int64_sg8,0,0,3072,512,100000,0.005055,0.000004,,,0.005152,0.000010,0.005145,,0.473999,0.045870,0.505188,0.393371
OptimizedVectorAddition_fp32_sg8,0,0,3072,512,100000,0.004165,0.000020,,,0.004274,0.000031,0.004232,,0.372900,0.005993,0.377624,0.362793
OptimizedVectorAddition_int32_sg16,0,0,3072,512,100000,0.004719,0.000069,,,0.004814,0.000072,0.004755,,0.459827,0.004461,0.465820,0.455140
OptimizedVectorAddition_int64_sg16,0,0,3072,512,100000,0.005735,0.000020,,,0.005831,0.000034,0.005800,,0.516614,0.053137,0.562744,0.452270
OptimizedVectorAddition_fp32_sg16,0,0,3072,512,100000,0.004683,0.000025,,,0.004778,0.000024,0.004757,,0.454382,0.008514,0.468017,0.444581
OptimizedVectorAddition_int32_sg32,0,0,3072,512,100000,0.005199,0.000030,,,0.005295,0.000040,0.005257,,0.488220,0.044096,0.540100,0.452759
OptimizedVectorAddition_int64_sg32,0,0,3072,512,100000,0.006812,0.000047,,,0.006911,0.000059,0.006856,,0.626758,0.041910,0.650085,0.552124
OptimizedVectorAddition_fp32_sg32,0,0,3072,512,100000,0.005140,0.000030,,,0.005236,0.000046,0.005193,,0.475281,0.039616,0.544434,0.447327
OptimizedVectorAddition_int32_sg8,0,0,3072,128,100000,0.004076,0.000019,,,0.004166,0.000045,0.004120,,0.378064,0.008772,0.388550,0.367859
OptimizedVectorAddition_int64_sg8,0,0,3072,128,100000,0.005172,0.000000,,,0.005273,0.000013,0.005252,,0.486218,0.005686,0.494323,0.479004
OptimizedVectorAddition_fp32_sg8,0,0,3072,128,100000,0.004030,0.000023,,,0.004126,0.000042,0.004080,,0.405066,0.042649,0.481324,0.383789
OptimizedVectorAddition_int32_sg16,0,0,3072,128,100000,0.004646,0.000079,,,0.004737,0.000077,0.004647,,0.438391,0.039457,0.463684,0.368530
OptimizedVectorAddition_int64_sg16,0,0,3072,128,100000,0.005710,0.000013,,,0.005812,0.000020,0.005796,,0.539502,0.039112,0.571045,0.472351
OptimizedVectorAddition_fp32_sg16,0,0,3072,128,100000,0.004530,0.000025,,,0.004623,0.000034,0.004587,,0.403003,0.047841,0.458008,0.359497
OptimizedVectorAddition_int32_sg32,0,0,3072,128,100000,0.005067,0.000027,,,0.005182,0.000039,0.005141,,0.460486,0.006654,0.470337,0.452819
OptimizedVectorAddition_int64_sg32,0,0,3072,128,100000,0.006759,0.000028,,,0.006886,0.000032,0.006856,,0.592627,0.042193,0.645691,0.555725
OptimizedVectorAddition_fp32_sg32,0,0,3072,128,100000,0.005022,0.000037,,,0.005122,0.000047,0.005087,,0.440955,0.034720,0.468567,0.382996
OptimizedVectorAddition_int32_sg8,0,0,3072,1024,100000,0.005453,0.000001,,,0.005555,0.000020,0.005530,,0.473364,0.042782,0.547730,0.444092
OptimizedVectorAddition_int64_sg8,0,0,3072,1024,100000,0.007480,0.000134,,,0.007605,0.000127,0.007470,,0.709167,0.043881,0.751343,0.654480
OptimizedVectorAddition_fp32_sg8,0,0,3072,1024,100000,0.005345,0.000008,,,0.005472,0.000032,0.005426,,0.500952,0.044503,0.557801,0.465820
OptimizedVectorAddition_int32_sg16,0,0,3072,1024,100000,0.005434,0.000003,,,0.005531,0.000017,0.005512,,0.487427,0.046799,0.544067,0.445556
OptimizedVectorAddition_int64_sg16,0,0,3072,1024,100000,0.006271,0.000003,,,0.006377,0.000010,0.006366,,0.570605,0.041979,0.642883,0.541809
OptimizedVectorAddition_fp32_sg16,0,0,3072,1024,100000,0.005387,0.000002,,,0.005499,0.000020,0.005468,,0.490979,0.040658,0.542114,0.458801
OptimizedVectorAddition_int32_sg32,0,0,3072,1024,100000,0.005264,0.000003,,,0.005370,0.000030,0.005343,,0.467590,0.041937,0.538635,0.426636
OptimizedVectorAddition_int64_sg32,0,0,3072,1024,100000,0.007070,0.000017,,,0.007188,0.000029,0.007167,,0.624963,0.042696,0.667481,0.555969
