bench-name,core-freq,memory-freq,problem-size,local-size,num-iters,throughput-metric,kernel-time-mean,kernel-time-stddev,kernel-time-min,kernel-time-throughput,run-time-mean,run-time-stddev,run-time-min,run-time-throughput,kernel-energy-mean,kernel-energy-stddev,kernel-energy-max,kernel-energy-min
MicroBench_LocalMem_fp64_4096,,,16384,512,,1.000000,N/A,N/A,N/A,N/A,0.000269,0.000046,0.000232,4308.729054,,,,
MicroBench_LocalMem_int32_4096,,,2097152,512,,64.000000,N/A,N/A,N/A,N/A,0.005486,0.000009,0.005480,11679.420350,,,,
MicroBench_LocalMem_fp32_4096,,,2097152,512,,64.000000,N/A,N/A,N/A,N/A,0.005485,0.000005,0.005479,11680.403003,,,,
MicroBench_LocalMem_fp64_4096,,,2097152,512,,128.000000,N/A,N/A,N/A,N/A,0.010966,0.000052,0.010927,11714.633362,,,,
MicroBench_LocalMem_int32_4096,,,131072,128,,4.000000,N/A,N/A,N/A,N/A,0.000381,0.000008,0.000375,10670.194944,,,,
MicroBench_LocalMem_fp32_4096,,,131072,128,,4.000000,N/A,N/A,N/A,N/A,0.000377,0.000003,0.000374,10707.411938,,,,
MicroBench_LocalMem_fp64_4096,,,131072,128,,8.000000,N/A,N/A,N/A,N/A,0.000741,0.000045,0.000705,11345.908382,,,,
MicroBench_LocalMem_int32_4096,,,524288,256,,16.000000,N/A,N/A,N/A,N/A,0.001455,0.000023,0.001441,11103.392711,,,,
MicroBench_LocalMem_fp32_4096,,,524288,256,,16.000000,N/A,N/A,N/A,N/A,0.001484,0.000095,0.001439,11115.341116,,,,
MicroBench_LocalMem_fp64_4096,,,524288,256,,32.000000,N/A,N/A,N/A,N/A,0.003053,0.000236,0.002855,11207.232588,,,,
MicroBench_LocalMem_int32_4096,,,65536,512,,2.000000,N/A,N/A,N/A,N/A,0.000238,0.000008,0.000233,8571.073484,,,,
MicroBench_LocalMem_fp32_4096,,,65536,512,,2.000000,N/A,N/A,N/A,N/A,0.000235,0.000003,0.000232,8617.495239,,,,
MicroBench_LocalMem_fp64_4096,,,65536,512,,4.000000,N/A,N/A,N/A,N/A,0.000478,0.000045,0.000442,9053.891023,,,,
MicroBench_LocalMem_int32_4096,,,4096,256,,0.000000,N/A,N/A,N/A,N/A,0.000111,0.000009,0.000106,N/A,,,,
MicroBench_LocalMem_fp32_4096,,,4096,256,,0.000000,N/A,N/A,N/A,N/A,0.000111,0.000005,0.000107,N/A,,,,
MicroBench_LocalMem_fp64_4096,,,4096,256,,0.000000,N/A,N/A,N/A,N/A,0.000170,0.000049,0.000132,N/A,,,,
MicroBench_LocalMem_int32_4096,,,16384,512,,0.000000,N/A,N/A,N/A,N/A,0.000131,0.000009,0.000126,N/A,,,,
MicroBench_LocalMem_fp32_4096,,,16384,512,,0.000000,N/A,N/A,N/A,N/A,0.000130,0.000005,0.000126,N/A,,,,
MicroBench_LocalMem_fp64_4096,,,16384,512,,1.000000,N/A,N/A,N/A,N/A,0.000264,0.000041,0.000231,4329.098032,,,,
MicroBench_LocalMem_int32_4096,,,8388608,256,,256.000000,N/A,N/A,N/A,N/A,0.021799,0.000048,0.021735,11778.030320,,,,
MicroBench_LocalMem_fp32_4096,,,8388608,256,,256.000000,N/A,N/A,N/A,N/A,0.021782,0.000024,0.021741,11774.721430,,,,
MicroBench_LocalMem_fp64_4096,,,8388608,256,,512.000000,N/A,N/A,N/A,N/A,0.043455,0.000070,0.043400,11797.221160,,,,
MicroBench_LocalMem_int32_4096,,,4194304,512,,128.000000,N/A,N/A,N/A,N/A,0.010940,0.000008,0.010934,11706.449083,,,,
MicroBench_LocalMem_fp32_4096,,,4194304,512,,128.000000,N/A,N/A,N/A,N/A,0.010937,0.000005,0.010933,11708.022053,,,,
MicroBench_LocalMem_fp64_4096,,,4194304,512,,256.000000,N/A,N/A,N/A,N/A,0.021861,0.000050,0.021823,11730.876106,,,,
MicroBench_LocalMem_int32_4096,,,131072,256,,4.000000,N/A,N/A,N/A,N/A,0.000393,0.000008,0.000389,10291.453977,,,,
MicroBench_LocalMem_fp32_4096,,,131072,256,,4.000000,N/A,N/A,N/A,N/A,0.000392,0.000003,0.000389,10278.892038,,,,
MicroBench_LocalMem_fp64_4096,,,131072,256,,8.000000,N/A,N/A,N/A,N/A,0.000792,0.000046,0.000756,10585.188939,,,,
MicroBench_LocalMem_int32_4096,,,4194304,128,,128.000000,N/A,N/A,N/A,N/A,0.010821,0.000008,0.010814,11836.649429,,,,
MicroBench_LocalMem_fp32_4096,,,4194304,128,,128.000000,N/A,N/A,N/A,N/A,0.010814,0.000016,0.010798,11853.538786,,,,
MicroBench_LocalMem_fp64_4096,,,4194304,128,,256.000000,N/A,N/A,N/A,N/A,0.021734,0.000074,0.021663,11817.597779,,,,
MicroBench_LocalMem_int32_4096,,,8192,512,,0.000000,N/A,N/A,N/A,N/A,0.000131,0.000010,0.000126,N/A,,,,
MicroBench_LocalMem_fp32_4096,,,8192,512,,0.000000,N/A,N/A,N/A,N/A,0.000129,0.000004,0.000125,N/A,,,,
MicroBench_LocalMem_fp64_4096,,,8192,512,,0.000000,N/A,N/A,N/A,N/A,0.000265,0.000044,0.000230,N/A,,,,
MicroBench_LocalMem_int32_4096,,,2097152,128,,64.000000,N/A,N/A,N/A,N/A,0.005455,0.000020,0.005433,11779.135323,,,,
MicroBench_LocalMem_fp32_4096,,,2097152,128,,64.000000,N/A,N/A,N/A,N/A,0.005450,0.000010,0.005442,11760.807953,,,,
MicroBench_LocalMem_fp64_4096,,,2097152,128,,128.000000,N/A,N/A,N/A,N/A,0.010916,0.000051,0.010880,11765.207634,,,,
MicroBench_LocalMem_int32_4096,,,2097152,128,,64.000000,N/A,N/A,N/A,N/A,0.005442,0.000007,0.005435,11775.827979,,,,
MicroBench_LocalMem_fp32_4096,,,2097152,128,,64.000000,N/A,N/A,N/A,N/A,0.005455,0.000013,0.005445,11754.701421,,,,
MicroBench_LocalMem_fp64_4096,,,2097152,128,,128.000000,N/A,N/A,N/A,N/A,0.010922,0.000051,0.010871,11774.164172,,,,
MicroBench_LocalMem_int32_4096,,,65536,128,,2.000000,N/A,N/A,N/A,N/A,0.000226,0.000008,0.000221,9045.803426,,,,
MicroBench_LocalMem_fp32_4096,,,65536,128,,2.000000,N/A,N/A,N/A,N/A,0.000226,0.000002,0.000224,8943.863839,,,,
MicroBench_LocalMem_fp64_4096,,,65536,128,,4.000000,N/A,N/A,N/A,N/A,0.000427,0.000044,0.000390,10261.014558,,,,
MicroBench_LocalMem_int32_4096,,,32768,256,,1.000000,N/A,N/A,N/A,N/A,0.000132,0.000009,0.000126,7910.891716,,,,
MicroBench_LocalMem_fp32_4096,,,32768,256,,1.000000,N/A,N/A,N/A,N/A,0.000130,0.000003,0.000127,7893.718968,,,,
MicroBench_LocalMem_fp64_4096,,,32768,256,,2.000000,N/A,N/A,N/A,N/A,0.000270,0.000047,0.000232,8625.411324,,,,
MicroBench_LocalMem_int32_4096,,,32768,128,,1.000000,N/A,N/A,N/A,N/A,0.000131,0.000009,0.000126,7927.133786,,,,
MicroBench_LocalMem_fp32_4096,,,32768,128,,1.000000,N/A,N/A,N/A,N/A,0.000130,0.000004,0.000126,7945.083582,,,,
MicroBench_LocalMem_fp64_4096,,,32768,128,,2.000000,N/A,N/A,N/A,N/A,0.000268,0.000047,0.000232,8638.898368,,,,
MicroBench_LocalMem_int32_4096,,,4096,128,,0.000000,N/A,N/A,N/A,N/A,0.000109,0.000010,0.000104,N/A,,,,
MicroBench_LocalMem_fp32_4096,,,4096,128,,0.000000,N/A,N/A,N/A,N/A,0.000108,0.000006,0.000103,N/A,,,,
MicroBench_LocalMem_fp64_4096,,,4096,128,,0.000000,N/A,N/A,N/A,N/A,0.000165,0.000048,0.000128,N/A,,,,
MicroBench_LocalMem_int32_4096,,,262144,256,,8.000000,N/A,N/A,N/A,N/A,0.000838,0.000035,0.000808,9906.249729,,,,
MicroBench_LocalMem_fp32_4096,,,262144,256,,8.000000,N/A,N/A,N/A,N/A,0.000800,0.000025,0.000755,10594.160234,,,,
MicroBench_LocalMem_fp64_4096,,,262144,256,,16.000000,N/A,N/A,N/A,N/A,0.001653,0.000085,0.001595,10029.700450,,,,
MicroBench_LocalMem_int32_4096,,,4194304,512,,128.000000,N/A,N/A,N/A,N/A,0.010938,0.000006,0.010933,11708.130217,,,,
MicroBench_LocalMem_fp32_4096,,,4194304,512,,128.000000,N/A,N/A,N/A,N/A,0.010936,0.000006,0.010932,11709.028805,,,,
MicroBench_LocalMem_fp64_4096,,,4194304,512,,256.000000,N/A,N/A,N/A,N/A,0.021862,0.000054,0.021823,11730.879331,,,,
MicroBench_LocalMem_int32_4096,,,4096,256,,0.000000,N/A,N/A,N/A,N/A,0.000110,0.000008,0.000105,N/A,,,,
MicroBench_LocalMem_fp32_4096,,,4096,256,,0.000000,N/A,N/A,N/A,N/A,0.000111,0.000007,0.000105,N/A,,,,
MicroBench_LocalMem_fp64_4096,,,4096,256,,0.000000,N/A,N/A,N/A,N/A,0.000169,0.000046,0.000132,N/A,,,,
MicroBench_LocalMem_int32_4096,,,16384,128,,0.000000,N/A,N/A,N/A,N/A,0.000111,0.000009,0.000107,N/A,,,,
MicroBench_LocalMem_fp32_4096,,,16384,128,,0.000000,N/A,N/A,N/A,N/A,0.000109,0.000004,0.000106,N/A,,,,
MicroBench_LocalMem_fp64_4096,,,16384,128,,1.000000,N/A,N/A,N/A,N/A,0.000166,0.000040,0.000134,7480.606528,,,,
MicroBench_LocalMem_int32_4096,,,4096,256,,0.000000,N/A,N/A,N/A,N/A,0.000111,0.000008,0.000106,N/A,,,,
MicroBench_LocalMem_fp32_4096,,,4096,256,,0.000000,N/A,N/A,N/A,N/A,0.000111,0.000006,0.000106,N/A,,,,
MicroBench_LocalMem_fp64_4096,,,4096,256,,0.000000,N/A,N/A,N/A,N/A,0.000170,0.000048,0.000132,N/A,,,,
MicroBench_LocalMem_int32_4096,,,65536,256,,2.000000,N/A,N/A,N/A,N/A,0.000239,0.000012,0.000232,8610.297916,,,,
MicroBench_LocalMem_fp32_4096,,,65536,256,,2.000000,N/A,N/A,N/A,N/A,0.000235,0.000002,0.000232,8636.026046,,,,
MicroBench_LocalMem_fp64_4096,,,65536,256,,4.000000,N/A,N/A,N/A,N/A,0.000477,0.000043,0.000442,9039.793170,,,,
MicroBench_LocalMem_int32_4096,,,8388608,512,,256.000000,N/A,N/A,N/A,N/A,0.021802,0.000055,0.021735,11778.507739,,,,
MicroBench_LocalMem_fp32_4096,,,8388608,512,,256.000000,N/A,N/A,N/A,N/A,0.021763,0.000049,0.021735,11777.979926,,,,
MicroBench_LocalMem_fp64_4096,,,8388608,512,,512.000000,N/A,N/A,N/A,N/A,0.043251,0.000070,0.043193,11853.704816,,,,
MicroBench_LocalMem_int32_4096,,,16777216,128,,512.000000,N/A,N/A,N/A,N/A,0.043045,0.000017,0.043032,11897.999565,,,,
MicroBench_LocalMem_fp32_4096,,,16777216,128,,512.000000,N/A,N/A,N/A,N/A,0.043050,0.000011,0.043037,11896.676989,,,,
MicroBench_LocalMem_fp64_4096,,,16777216,128,,1024.000000,N/A,N/A,N/A,N/A,0.086166,0.000071,0.086099,11893.296825,,,,
MicroBench_LocalMem_int32_4096,,,262144,128,,8.000000,N/A,N/A,N/A,N/A,0.000724,0.000010,0.000718,11148.380767,,,,
MicroBench_LocalMem_fp32_4096,,,262144,128,,8.000000,N/A,N/A,N/A,N/A,0.000722,0.000003,0.000717,11156.200756,,,,
MicroBench_LocalMem_fp64_4096,,,262144,128,,16.000000,N/A,N/A,N/A,N/A,0.001678,0.000039,0.001652,9686.244383,,,,
MicroBench_LocalMem_int32_4096,,,1048576,128,,32.000000,N/A,N/A,N/A,N/A,0.002769,0.000007,0.002763,11581.186652,,,,
MicroBench_LocalMem_fp32_4096,,,1048576,128,,32.000000,N/A,N/A,N/A,N/A,0.002772,0.000008,0.002762,11584.658148,,,,
MicroBench_LocalMem_fp64_4096,,,1048576,128,,64.000000,N/A,N/A,N/A,N/A,0.005827,0.000047,0.005790,11052.597585,,,,
MicroBench_LocalMem_int32_4096,,,65536,128,,2.000000,N/A,N/A,N/A,N/A,0.000230,0.000009,0.000223,8964.790784,,,,
MicroBench_LocalMem_fp32_4096,,,65536,128,,2.000000,N/A,N/A,N/A,N/A,0.000226,0.000005,0.000218,9171.661401,,,,
MicroBench_LocalMem_fp64_4096,,,65536,128,,4.000000,N/A,N/A,N/A,N/A,0.000424,0.000046,0.000388,10297.176514,,,,
MicroBench_LocalMem_int32_4096,,,262144,256,,8.000000,N/A,N/A,N/A,N/A,0.000811,0.000008,0.000807,9914.254095,,,,
MicroBench_LocalMem_fp32_4096,,,262144,256,,8.000000,N/A,N/A,N/A,N/A,0.000820,0.000022,0.000807,9910.741385,,,,
MicroBench_LocalMem_fp64_4096,,,262144,256,,16.000000,N/A,N/A,N/A,N/A,0.001630,0.000045,0.001595,10031.593249,,,,
MicroBench_LocalMem_int32_4096,,,2097152,512,,64.000000,N/A,N/A,N/A,N/A,0.005486,0.000008,0.005481,11676.117633,,,,
MicroBench_LocalMem_fp32_4096,,,2097152,512,,64.000000,N/A,N/A,N/A,N/A,0.005483,0.000004,0.005480,11678.891790,,,,
MicroBench_LocalMem_fp64_4096,,,2097152,512,,128.000000,N/A,N/A,N/A,N/A,0.010967,0.000052,0.010926,11715.144790,,,,
MicroBench_LocalMem_int32_4096,,,8388608,128,,256.000000,N/A,N/A,N/A,N/A,0.021567,0.000012,0.021549,11879.938557,,,,
MicroBench_LocalMem_fp32_4096,,,8388608,128,,256.000000,N/A,N/A,N/A,N/A,0.021567,0.000016,0.021550,11879.332157,,,,
MicroBench_LocalMem_fp64_4096,,,8388608,128,,512.000000,N/A,N/A,N/A,N/A,0.043349,0.000063,0.043304,11823.423634,,,,
MicroBench_LocalMem_int32_4096,,,524288,256,,16.000000,N/A,N/A,N/A,N/A,0.001530,0.000112,0.001441,11100.203619,,,,
MicroBench_LocalMem_fp32_4096,,,524288,256,,16.000000,N/A,N/A,N/A,N/A,0.001538,0.000109,0.001441,11106.737833,,,,
MicroBench_LocalMem_fp64_4096,,,524288,256,,32.000000,N/A,N/A,N/A,N/A,0.002972,0.000174,0.002855,11210.031858,,,,
MicroBench_LocalMem_int32_4096,,,65536,512,,2.000000,N/A,N/A,N/A,N/A,0.000239,0.000012,0.000233,8583.764668,,,,
MicroBench_LocalMem_fp32_4096,,,65536,512,,2.000000,N/A,N/A,N/A,N/A,0.000237,0.000004,0.000232,8606.444506,,,,
MicroBench_LocalMem_fp64_4096,,,65536,512,,4.000000,N/A,N/A,N/A,N/A,0.000477,0.000044,0.000442,9054.382887,,,,
MicroBench_LocalMem_int32_4096,,,524288,128,,16.000000,N/A,N/A,N/A,N/A,0.001427,0.000011,0.001415,11311.153575,,,,
MicroBench_LocalMem_fp32_4096,,,524288,128,,16.000000,N/A,N/A,N/A,N/A,0.001420,0.000003,0.001417,11288.600841,,,,
MicroBench_LocalMem_fp64_4096,,,524288,128,,32.000000,N/A,N/A,N/A,N/A,0.003285,0.000057,0.003226,9919.355639,,,,
MicroBench_LocalMem_int32_4096,,,16384,256,,0.000000,N/A,N/A,N/A,N/A,0.000111,0.000009,0.000107,N/A,,,,
MicroBench_LocalMem_fp32_4096,,,16384,256,,0.000000,N/A,N/A,N/A,N/A,0.000110,0.000004,0.000106,N/A,,,,
MicroBench_LocalMem_fp64_4096,,,16384,256,,1.000000,N/A,N/A,N/A,N/A,0.000167,0.000042,0.000133,7499.737509,,,,
MicroBench_LocalMem_int32_4096,,,8192,256,,0.000000,N/A,N/A,N/A,N/A,0.000114,0.000012,0.000107,N/A,,,,
MicroBench_LocalMem_fp32_4096,,,8192,256,,0.000000,N/A,N/A,N/A,N/A,0.000109,0.000004,0.000106,N/A,,,,
MicroBench_LocalMem_fp64_4096,,,8192,256,,0.000000,N/A,N/A,N/A,N/A,0.000168,0.000045,0.000133,N/A,,,,
MicroBench_LocalMem_int32_4096,,,524288,256,,16.000000,N/A,N/A,N/A,N/A,0.001448,0.000013,0.001442,11099.056303,,,,
MicroBench_LocalMem_fp32_4096,,,524288,256,,16.000000,N/A,N/A,N/A,N/A,0.001563,0.000112,0.001440,11107.717086,,,,
MicroBench_LocalMem_fp64_4096,,,524288,256,,32.000000,N/A,N/A,N/A,N/A,0.003138,0.000231,0.002855,11209.458541,,,,
MicroBench_LocalMem_int32_4096,,,262144,128,,8.000000,N/A,N/A,N/A,N/A,0.000730,0.000016,0.000716,11174.760686,,,,
MicroBench_LocalMem_fp32_4096,,,262144,128,,8.000000,N/A,N/A,N/A,N/A,0.000728,0.000012,0.000720,11118.662536,,,,
MicroBench_LocalMem_fp64_4096,,,262144,128,,16.000000,N/A,N/A,N/A,N/A,0.001691,0.000053,0.001651,9690.433059,,,,
MicroBench_LocalMem_int32_4096,,,8192,256,,0.000000,N/A,N/A,N/A,N/A,0.000111,0.000009,0.000106,N/A,,,,
MicroBench_LocalMem_fp32_4096,,,8192,256,,0.000000,N/A,N/A,N/A,N/A,0.000109,0.000004,0.000106,N/A,,,,
MicroBench_LocalMem_fp64_4096,,,8192,256,,0.000000,N/A,N/A,N/A,N/A,0.000166,0.000043,0.000132,N/A,,,,
MicroBench_LocalMem_int32_4096,,,32768,512,,1.000000,N/A,N/A,N/A,N/A,0.000133,0.000010,0.000128,7840.738911,,,,
MicroBench_LocalMem_fp32_4096,,,32768,512,,1.000000,N/A,N/A,N/A,N/A,0.000131,0.000003,0.000128,7823.134574,,,,
MicroBench_LocalMem_fp64_4096,,,32768,512,,2.000000,N/A,N/A,N/A,N/A,0.000266,0.000043,0.000232,8615.527766,,,,
MicroBench_LocalMem_int32_4096,,,32768,512,,1.000000,N/A,N/A,N/A,N/A,0.000132,0.000009,0.000128,7832.755015,,,,
MicroBench_LocalMem_fp32_4096,,,32768,512,,1.000000,N/A,N/A,N/A,N/A,0.000131,0.000004,0.000127,7875.566056,,,,
MicroBench_LocalMem_fp64_4096,,,32768,512,,2.000000,N/A,N/A,N/A,N/A,0.000269,0.000045,0.000234,8563.916793,,,,
MicroBench_LocalMem_int32_4096,,,16777216,128,,512.000000,N/A,N/A,N/A,N/A,0.043037,0.000013,0.043015,11902.820169,,,,
MicroBench_LocalMem_fp32_4096,,,16777216,128,,512.000000,N/A,N/A,N/A,N/A,0.043186,0.000312,0.043036,11896.887354,,,,
MicroBench_LocalMem_fp64_4096,,,16777216,128,,1024.000000,N/A,N/A,N/A,N/A,0.086162,0.000103,0.086054,11899.459606,,,,
MicroBench_LocalMem_int32_4096,,,1048576,128,,32.000000,N/A,N/A,N/A,N/A,0.002768,0.000014,0.002749,11642.286385,,,,
MicroBench_LocalMem_fp32_4096,,,1048576,128,,32.000000,N/A,N/A,N/A,N/A,0.002777,0.000005,0.002772,11545.036103,,,,
MicroBench_LocalMem_fp64_4096,,,1048576,128,,64.000000,N/A,N/A,N/A,N/A,0.005817,0.000058,0.005747,11137.198452,,,,
MicroBench_LocalMem_int32_4096,,,2097152,512,,64.000000,N/A,N/A,N/A,N/A,0.005484,0.000008,0.005479,11681.814390,,,,
MicroBench_LocalMem_fp32_4096,,,2097152,512,,64.000000,N/A,N/A,N/A,N/A,0.005482,0.000005,0.005479,11681.187539,,,,
MicroBench_LocalMem_fp64_4096,,,2097152,512,,128.000000,N/A,N/A,N/A,N/A,0.010964,0.000048,0.010930,11710.718180,,,,
MicroBench_LocalMem_int32_4096,,,131072,256,,4.000000,N/A,N/A,N/A,N/A,0.000393,0.000008,0.000389,10290.818532,,,,
MicroBench_LocalMem_fp32_4096,,,131072,256,,4.000000,N/A,N/A,N/A,N/A,0.000391,0.000002,0.000389,10280.767768,,,,
MicroBench_LocalMem_fp64_4096,,,131072,256,,8.000000,N/A,N/A,N/A,N/A,0.000790,0.000044,0.000755,10592.743441,,,,
MicroBench_LocalMem_int32_4096,,,262144,256,,8.000000,N/A,N/A,N/A,N/A,0.000822,0.000022,0.000808,9901.259688,,,,
MicroBench_LocalMem_fp32_4096,,,262144,256,,8.000000,N/A,N/A,N/A,N/A,0.000810,0.000003,0.000807,9911.392154,,,,
MicroBench_LocalMem_fp64_4096,,,262144,256,,16.000000,N/A,N/A,N/A,N/A,0.001630,0.000044,0.001596,10025.477244,,,,
MicroBench_LocalMem_int32_4096,,,16384,128,,0.000000,N/A,N/A,N/A,N/A,0.000111,0.000009,0.000107,N/A,,,,
MicroBench_LocalMem_fp32_4096,,,16384,128,,0.000000,N/A,N/A,N/A,N/A,0.000110,0.000004,0.000106,N/A,,,,
MicroBench_LocalMem_fp64_4096,,,16384,128,,1.000000,N/A,N/A,N/A,N/A,0.000168,0.000044,0.000133,7543.924500,,,,
MicroBench_LocalMem_int32_4096,,,8192,256,,0.000000,N/A,N/A,N/A,N/A,0.000111,0.000008,0.000107,N/A,,,,
MicroBench_LocalMem_fp32_4096,,,8192,256,,0.000000,N/A,N/A,N/A,N/A,0.000109,0.000003,0.000107,N/A,,,,
MicroBench_LocalMem_fp64_4096,,,8192,256,,0.000000,N/A,N/A,N/A,N/A,0.000168,0.000043,0.000133,N/A,,,,
MicroBench_LocalMem_int32_4096,,,65536,128,,2.000000,N/A,N/A,N/A,N/A,0.000227,0.000007,0.000219,9126.460804,,,,
MicroBench_LocalMem_fp32_4096,,,65536,128,,2.000000,N/A,N/A,N/A,N/A,0.000227,0.000003,0.000224,8938.227907,,,,
MicroBench_LocalMem_fp64_4096,,,65536,128,,4.000000,N/A,N/A,N/A,N/A,0.000425,0.000046,0.000389,10276.884973,,,,
MicroBench_LocalMem_int32_4096,,,4194304,256,,128.000000,N/A,N/A,N/A,N/A,0.010935,0.000009,0.010930,11711.328917,,,,
MicroBench_LocalMem_fp32_4096,,,4194304,256,,128.000000,N/A,N/A,N/A,N/A,0.010933,0.000005,0.010929,11711.535725,,,,
MicroBench_LocalMem_fp64_4096,,,4194304,256,,256.000000,N/A,N/A,N/A,N/A,0.021800,0.000087,0.021718,11787.371655,,,,
MicroBench_LocalMem_int32_4096,,,4096,128,,0.000000,N/A,N/A,N/A,N/A,0.000108,0.000011,0.000103,N/A,,,,
MicroBench_LocalMem_fp32_4096,,,4096,128,,0.000000,N/A,N/A,N/A,N/A,0.000108,0.000007,0.000103,N/A,,,,
MicroBench_LocalMem_fp64_4096,,,4096,128,,0.000000,N/A,N/A,N/A,N/A,0.000164,0.000046,0.000128,N/A,,,,
MicroBench_LocalMem_int32_4096,,,65536,512,,2.000000,N/A,N/A,N/A,N/A,0.000239,0.000012,0.000233,8571.036753,,,,
MicroBench_LocalMem_fp32_4096,,,65536,512,,2.000000,N/A,N/A,N/A,N/A,0.000235,0.000003,0.000233,8597.121684,,,,
MicroBench_LocalMem_fp64_4096,,,65536,512,,4.000000,N/A,N/A,N/A,N/A,0.000480,0.000047,0.000443,9030.242281,,,,
MicroBench_LocalMem_int32_4096,,,16384,256,,0.000000,N/A,N/A,N/A,N/A,0.000112,0.000009,0.000107,N/A,,,,
MicroBench_LocalMem_fp32_4096,,,16384,256,,0.000000,N/A,N/A,N/A,N/A,0.000110,0.000004,0.000107,N/A,,,,
MicroBench_LocalMem_fp64_4096,,,16384,256,,1.000000,N/A,N/A,N/A,N/A,0.000167,0.000042,0.000133,7507.169347,,,,
MicroBench_LocalMem_int32_4096,,,4194304,256,,128.000000,N/A,N/A,N/A,N/A,0.010935,0.000007,0.010930,11710.528543,,,,
MicroBench_LocalMem_fp32_4096,,,4194304,256,,128.000000,N/A,N/A,N/A,N/A,0.010934,0.000005,0.010929,11711.789691,,,,
MicroBench_LocalMem_fp64_4096,,,4194304,256,,256.000000,N/A,N/A,N/A,N/A,0.021815,0.000064,0.021714,11789.874773,,,,
MicroBench_LocalMem_int32_4096,,,16777216,512,,512.000000,N/A,N/A,N/A,N/A,0.043197,0.000054,0.043137,11869.173702,,,,
MicroBench_LocalMem_fp32_4096,,,16777216,512,,512.000000,N/A,N/A,N/A,N/A,0.043226,0.000053,0.043134,11870.040766,,,,
MicroBench_LocalMem_fp64_4096,,,16777216,512,,1024.000000,N/A,N/A,N/A,N/A,0.086197,0.000081,0.086137,11888.078432,,,,
MicroBench_LocalMem_int32_4096,,,2097152,128,,64.000000,N/A,N/A,N/A,N/A,0.005470,0.000011,0.005453,11737.698388,,,,
MicroBench_LocalMem_fp32_4096,,,2097152,128,,64.000000,N/A,N/A,N/A,N/A,0.005459,0.000016,0.005441,11763.207371,,,,
MicroBench_LocalMem_fp64_4096,,,2097152,128,,128.000000,N/A,N/A,N/A,N/A,0.010928,0.000047,0.010880,11764.316622,,,,
MicroBench_LocalMem_int32_4096,,,524288,128,,16.000000,N/A,N/A,N/A,N/A,0.001421,0.000009,0.001415,11309.258749,,,,
MicroBench_LocalMem_fp32_4096,,,524288,128,,16.000000,N/A,N/A,N/A,N/A,0.001423,0.000010,0.001413,11325.493261,,,,
MicroBench_LocalMem_fp64_4096,,,524288,128,,32.000000,N/A,N/A,N/A,N/A,0.003270,0.000045,0.003222,9930.187677,,,,
MicroBench_LocalMem_int32_4096,,,8192,512,,0.000000,N/A,N/A,N/A,N/A,0.000131,0.000009,0.000127,N/A,,,,
MicroBench_LocalMem_fp32_4096,,,8192,512,,0.000000,N/A,N/A,N/A,N/A,0.000130,0.000004,0.000125,N/A,,,,
MicroBench_LocalMem_fp64_4096,,,8192,512,,0.000000,N/A,N/A,N/A,N/A,0.000265,0.000044,0.000231,N/A,,,,
MicroBench_LocalMem_int32_4096,,,8388608,128,,256.000000,N/A,N/A,N/A,N/A,0.021566,0.000008,0.021559,11874.568010,,,,
MicroBench_LocalMem_fp32_4096,,,8388608,128,,256.000000,N/A,N/A,N/A,N/A,0.021567,0.000011,0.021548,11880.424824,,,,
MicroBench_LocalMem_fp64_4096,,,8388608,128,,512.000000,N/A,N/A,N/A,N/A,0.043352,0.000084,0.043260,11835.511175,,,,
MicroBench_LocalMem_int32_4096,,,2097152,256,,64.000000,N/A,N/A,N/A,N/A,0.005483,0.000008,0.005478,11683.356219,,,,
MicroBench_LocalMem_fp32_4096,,,2097152,256,,64.000000,N/A,N/A,N/A,N/A,0.005482,0.000004,0.005478,11682.462634,,,,
MicroBench_LocalMem_fp64_4096,,,2097152,256,,128.000000,N/A,N/A,N/A,N/A,0.010964,0.000053,0.010923,11718.117748,,,,
MicroBench_LocalMem_int32_4096,,,524288,512,,16.000000,N/A,N/A,N/A,N/A,0.001394,0.000008,0.001388,11525.708453,,,,
MicroBench_LocalMem_fp32_4096,,,524288,512,,16.000000,N/A,N/A,N/A,N/A,0.001434,0.000093,0.001388,11526.156812,,,,
MicroBench_LocalMem_fp64_4096,,,524288,512,,32.000000,N/A,N/A,N/A,N/A,0.003032,0.000124,0.002960,10812.027164,,,,
MicroBench_LocalMem_int32_4096,,,524288,512,,16.000000,N/A,N/A,N/A,N/A,0.001457,0.000091,0.001390,11507.827480,,,,
MicroBench_LocalMem_fp32_4096,,,524288,512,,16.000000,N/A,N/A,N/A,N/A,0.001414,0.000050,0.001389,11519.153112,,,,
MicroBench_LocalMem_fp64_4096,,,524288,512,,32.000000,N/A,N/A,N/A,N/A,0.002998,0.000147,0.002853,11216.947686,,,,
MicroBench_LocalMem_int32_4096,,,32768,128,,1.000000,N/A,N/A,N/A,N/A,0.000133,0.000009,0.000126,7952.286282,,,,
MicroBench_LocalMem_fp32_4096,,,32768,128,,1.000000,N/A,N/A,N/A,N/A,0.000130,0.000004,0.000127,7886.808524,,,,
MicroBench_LocalMem_fp64_4096,,,32768,128,,2.000000,N/A,N/A,N/A,N/A,0.000266,0.000044,0.000231,8665.511265,,,,
